Date,vwretx,ewretx
2017-04-17,0.00865,0.006059
2017-04-18,-0.002532,-0.00272
2017-04-19,-0.001438,0.000252
2017-04-20,0.007653,0.007063
2017-04-21,-0.002876,-0.002136
2017-04-24,0.01073,0.007803
2017-04-25,0.005959,0.006064
2017-04-26,-0.000165,0.003727
2017-04-27,-0.000172,-0.001848
2017-04-28,-0.002641,-0.004259
2017-05-01,0.001964,0.001067
2017-05-02,0.000251,-0.002026
2017-05-03,-0.002762,-0.004664
2017-05-04,-0.000855,-0.004826
2017-05-05,0.00577,0.006182
2017-05-08,-0.001086,-0.001305
2017-05-09,-0.001022,0.000489
2017-05-10,0.002306,0.003869
2017-05-11,-0.003007,-0.003341
2017-05-12,-0.001569,-0.00229
2017-05-15,0.005506,0.005701
2017-05-16,-0.000534,-0.001307
2017-05-17,-0.018326,-0.017022
2017-05-18,0.003342,-0.000137
2017-05-19,0.007536,0.008073
2017-05-22,0.005372,0.004084
2017-05-23,0.001501,0.000515
2017-05-24,0.002361,0.000662
2017-05-25,0.003149,0.000253
2017-05-26,0.000188,0.00004
2017-05-30,-0.002401,-0.005529
2017-05-31,-0.000437,-0.000765
2017-06-01,0.008911,0.010793
2017-06-02,0.00347,0.004442
2017-06-05,-0.001853,-0.004083
2017-06-06,-0.002159,-0.000817
2017-06-07,0.00055,-0.001031
2017-06-08,0.001552,0.005644
2017-06-09,-0.000551,0.002008
2017-06-12,-0.000919,-0.001245
2017-06-13,0.005074,0.005245
2017-06-14,-0.002367,-0.004476
2017-06-15,-0.003102,-0.005418
2017-06-16,0.000446,-0.00039
2017-06-19,0.007615,0.00602
2017-06-20,-0.007657,-0.007184
2017-06-21,-0.000892,-0.002016
2017-06-22,0.000785,0.004508
2017-06-23,0.002876,0.00609
2017-06-26,0.000904,0.003549
2017-06-27,-0.007529,-0.00558
2017-06-28,0.009738,0.009317
2017-06-29,-0.00818,-0.004565
2017-06-30,0.001409,0.001279
2017-07-03,0.002938,0.005248
2017-07-05,-0.000229,-0.003753
2017-07-06,-0.009529,-0.008972
2017-07-07,0.006419,0.004685
2017-07-10,0.0005,-0.000577
2017-07-11,0.000219,0.000946
2017-07-12,0.00761,0.006877
2017-07-13,0.001703,0.001661
2017-07-14,0.004833,0.004209
2017-07-17,-0.000014,0.001115
2017-07-18,0.000441,-0.001707
2017-07-19,0.005899,0.006248
2017-07-20,-0.000024,0.000087
2017-07-21,-0.000926,-0.002196
2017-07-24,-0.000179,-0.000305
2017-07-25,0.003455,0.003732
2017-07-26,-0.000093,-0.000366
2017-07-27,-0.002251,-0.005208
2017-07-28,-0.001134,-0.000658
2017-07-31,-0.000864,-0.00149
2017-08-01,0.002317,-0.000128
2017-08-02,-0.001172,-0.006778
2017-08-03,-0.002372,-0.003869
2017-08-04,0.001991,0.002542
2017-08-07,0.001387,0.00015
2017-08-08,-0.002865,-0.003573
2017-08-09,-0.001571,-0.006508
2017-08-10,-0.014676,-0.014539
2017-08-11,0.001401,0.001004
2017-08-14,0.009785,0.010487
2017-08-15,-0.001618,-0.00625
2017-08-16,0.001934,0.002328
2017-08-17,-0.014605,-0.010797
2017-08-18,-0.001223,0.001803
2017-08-21,0.000831,-0.001586
2017-08-22,0.009373,0.006412
2017-08-23,-0.001993,0.000544
2017-08-24,-0.001182,0.002906
2017-08-25,0.001923,0.004639
2017-08-28,0.000292,0.000997
2017-08-29,0.000544,0.001628
2017-08-30,0.004416,0.003506
2017-08-31,0.006818,0.006676
2017-09-01,0.002766,0.006048
2017-09-05,-0.00762,-0.005636
2017-09-06,0.003182,0.00328
2017-09-07,-0.000222,0.001066
2017-09-08,-0.001312,-0.001013
2017-09-11,0.010238,0.008895
2017-09-12,0.003502,0.004268
2017-09-13,0.000531,0.002683
2017-09-14,-0.000804,-0.000019
2017-09-15,0.001667,0.00236
2017-09-18,0.001955,0.003371
2017-09-19,0.001103,0.000256
2017-09-20,0.000834,0.002139
2017-09-21,-0.002578,-0.001292
2017-09-22,0.00105,0.004109
2017-09-25,-0.001888,-0.000764
2017-09-26,0.000089,0.002044
2017-09-27,0.004939,0.007925
2017-09-28,0.001356,0.001703
2017-09-29,0.003286,0.002549
2017-10-02,0.00448,0.007225
2017-10-03,0.002467,0.002913
2017-10-04,0.000732,0.000705
2017-10-05,0.00462,0.003834
2017-10-06,-0.001184,-0.000535
2017-10-09,-0.001988,-0.002336
2017-10-10,0.00269,0.003143
2017-10-11,0.00193,0.001272
2017-10-12,-0.001617,-0.002631
2017-10-13,0.000864,0.000005
2017-10-16,0.000998,-0.001644
2017-10-17,-0.000201,-0.002894
2017-10-18,0.000962,0.000925
2017-10-19,-0.00019,-0.001847
2017-10-20,0.004145,0.003066
2017-10-23,-0.004298,-0.005884
2017-10-24,0.001637,0.000172
2017-10-25,-0.005438,-0.005327
2017-10-26,0.001497,-0.000367
2017-10-27,0.007573,0.004245
2017-10-30,-0.003504,-0.005066
2017-10-31,0.001975,0.004436
2017-11-01,0.000696,-0.002167
2017-11-02,0.000206,0.000806
2017-11-03,0.002762,0.001338
2017-11-06,0.00199,0.004336
2017-11-07,-0.001851,-0.006635
2017-11-08,0.001361,0.000437
2017-11-09,-0.00379,-0.001506
2017-11-10,-0.000547,0.00034
2017-11-13,0.000161,-0.001646
2017-11-14,-0.002719,-0.00473
2017-11-15,-0.005013,-0.00306
2017-11-16,0.009086,0.012236
2017-11-17,-0.000972,0.004992
2017-11-20,0.001762,0.003191
2017-11-21,0.006511,0.005065
2017-11-22,-0.000138,0.002693
2017-11-24,0.002098,0.002976
2017-11-27,-0.001622,-0.003394
2017-11-28,0.008776,0.006212
2017-11-29,-0.000867,-0.000186
2017-11-30,0.006928,0.002161
2017-12-01,-0.001197,-0.001244
2017-12-04,-0.001772,-0.00235
2017-12-05,-0.004213,-0.004865
2017-12-06,-0.00141,-0.006308
2017-12-07,0.003859,0.004898
2017-12-08,0.00496,0.003392
2017-12-11,0.002763,0.001462
2017-12-12,0.000714,-0.001663
2017-12-13,0.000512,0.003857
2017-12-14,-0.004573,-0.005326
2017-12-15,0.007827,0.007113
2017-12-18,0.006671,0.008973
2017-12-19,-0.003598,-0.003919
2017-12-20,-0.00022,0.003052
2017-12-21,0.002348,0.004494
2017-12-22,-0.00018,0.000042
2017-12-26,-0.000241,0.002234
2017-12-27,0.000782,0.001095
2017-12-28,0.002236,0.002603
2017-12-29,-0.004827,-0.003039
2018-01-02,0.008471,0.011214
2018-01-03,0.005852,0.005094
2018-01-04,0.003858,0.005217
2018-01-05,0.005802,0.003865
2018-01-08,0.001802,0.000574
2018-01-09,0.000687,-0.001611
2018-01-10,-0.001511,0.00009
2018-01-11,0.008223,0.011813
2018-01-12,0.006074,0.003658
2018-01-16,-0.004449,-0.007408
2018-01-17,0.008572,0.004752
2018-01-18,-0.002063,-0.003404
2018-01-19,0.005402,0.007153
2018-01-22,0.007571,0.004957
2018-01-23,0.002591,0.002849
2018-01-24,-0.000932,-0.00186
2018-01-25,0.000072,-0.000414
2018-01-26,0.009944,0.004587
2018-01-29,-0.006952,-0.007824
2018-01-30,-0.010305,-0.010088
2018-01-31,0.000096,-0.002743
2018-02-01,-0.000459,-0.000756
2018-02-02,-0.020939,-0.019039
2018-02-05,-0.038032,-0.027882
2018-02-06,0.015229,0.008382
2018-02-07,-0.004228,-0.000506
2018-02-08,-0.034815,-0.023086
2018-02-09,0.012038,0.002332
2018-02-12,0.013185,0.01083
2018-02-13,0.002853,0.00331
2018-02-14,0.014121,0.012612
2018-02-15,0.010908,0.007223
2018-02-16,0.000267,0.001279
2018-02-20,-0.006355,-0.006697
2018-02-21,-0.004432,-0.000291
2018-02-22,0.00015,-0.001559
2018-02-23,0.014589,0.009579
2018-02-26,0.009909,0.005789
2018-02-27,-0.012683,-0.011878
2018-02-28,-0.011133,-0.009786
2018-03-01,-0.010932,-0.004019
2018-03-02,0.005767,0.009424
2018-03-05,0.01012,0.00785
2018-03-06,0.004105,0.005565
2018-03-07,0.000371,0.002367
2018-03-08,0.003401,0.00186
2018-03-09,0.015704,0.010519
2018-03-12,-0.000156,0.003346
2018-03-13,-0.006228,-0.004394
2018-03-14,-0.004849,-0.002877
2018-03-15,-0.00227,-0.004493
2018-03-16,0.00233,0.00523
2018-03-19,-0.012934,-0.009137
2018-03-20,0.00132,-0.001295
2018-03-21,0.000323,0.005267
2018-03-22,-0.024021,-0.015613
2018-03-23,-0.019296,-0.013483
2018-03-26,0.024179,0.011279
2018-03-27,-0.016578,-0.012431
2018-03-28,-0.002881,-0.00353
2018-03-29,0.013391,0.009202
2018-04-02,-0.021424,-0.01624
2018-04-03,0.011475,0.006815
2018-04-04,0.010311,0.008905
2018-04-05,0.007304,0.006937
2018-04-06,-0.019985,-0.012582
2018-04-09,0.002622,0.000623
2018-04-10,0.016383,0.013843
2018-04-11,-0.003831,0.001741
2018-04-12,0.006823,0.003979
2018-04-13,-0.003097,-0.002406
2018-04-16,0.007977,0.004741
2018-04-17,0.010277,0.007858
2018-04-18,0.001624,0.003069
2018-04-19,-0.005481,-0.004945
2018-04-20,-0.007501,-0.00513
2018-04-23,-0.000461,-0.002713
2018-04-24,-0.011425,-0.005348
2018-04-25,0.000772,-0.001477
2018-04-26,0.009011,0.004863
2018-04-27,0.000595,0.000828
2018-04-30,-0.00732,-0.004839
2018-05-01,0.00214,0.001479
2018-05-02,-0.005579,0.002867
2018-05-03,-0.002385,-0.003741
2018-05-04,0.012112,0.008808
2018-05-07,0.004016,0.004561
2018-05-08,0.000388,0.001038
2018-05-09,0.008521,0.004835
2018-05-10,0.008435,0.004646
2018-05-11,0.001293,0.001166
2018-05-14,0.000677,0.000567
2018-05-15,-0.005805,-0.002166
2018-05-16,0.004618,0.004996
2018-05-17,0.000074,0.003762
2018-05-18,-0.002316,0.000273
2018-05-21,0.006957,0.004224
2018-05-22,-0.003474,-0.002923
2018-05-23,0.002262,0.000352
2018-05-24,-0.001868,-0.000909
2018-05-25,-0.002293,-0.000924
2018-05-29,-0.00999,-0.004968
2018-05-30,0.012945,0.00987
2018-05-31,-0.006665,-0.003148
2018-06-01,0.009527,0.006158
2018-06-04,0.004505,0.001556
2018-06-05,0.001429,0.004401
2018-06-06,0.007961,0.004324
2018-06-07,-0.001282,-0.001183
2018-06-08,0.002937,0.00155
2018-06-11,0.001513,0.003266
2018-06-12,0.001908,0.001628
2018-06-13,-0.003648,-0.002742
2018-06-14,0.002347,0.001504
2018-06-15,-0.001776,-0.001618
2018-06-18,-0.000795,0.001138
2018-06-19,-0.004237,-0.00303
2018-06-20,0.002721,0.005431
2018-06-21,-0.006976,-0.008264
2018-06-22,0.002165,0.003879
2018-06-25,-0.014431,-0.012251
2018-06-26,0.00286,0.004362
2018-06-27,-0.009766,-0.011015
2018-06-28,0.005384,0.001167
2018-06-29,0.001526,0.002581
2018-07-02,0.002094,0.001095
2018-07-03,-0.002926,0.002871
2018-07-05,0.00831,0.006908
2018-07-06,0.00834,0.006397
2018-07-09,0.008184,0.006143
2018-07-10,0.002276,-0.001934
2018-07-11,-0.00741,-0.007215
2018-07-12,0.008151,0.004302
2018-07-13,0.000701,-0.000618
2018-07-16,-0.001871,-0.005054
2018-07-17,0.00387,0.002714
2018-07-18,0.00247,0.001526
2018-07-19,-0.002537,0.000899
2018-07-20,-0.001056,-0.000738
2018-07-23,0.001017,-0.00065
2018-07-24,0.001941,-0.00436
2018-07-25,0.008228,0.003483
2018-07-26,-0.001562,0.001602
2018-07-27,-0.007676,-0.010826
2018-07-30,-0.005689,-0.004434
2018-07-31,0.005479,0.005454
2018-08-01,-0.001343,-0.001902
2018-08-02,0.005378,0.002224
2018-08-03,0.003117,-0.001
2018-08-06,0.003764,0.002572
2018-08-07,0.002236,0.001693
2018-08-08,-0.000293,-0.000631
2018-08-09,-0.000507,0.001902
2018-08-10,-0.006561,-0.005408
2018-08-13,-0.004703,-0.006428
2018-08-14,0.006497,0.004217
2018-08-15,-0.009213,-0.012528
2018-08-16,0.007793,0.00698
2018-08-17,0.003794,0.003761
2018-08-20,0.002781,0.003771
2018-08-21,0.003091,0.006164
2018-08-22,0.000708,0.003768
2018-08-23,-0.00249,-0.003427
2018-08-24,0.006232,0.005679
2018-08-27,0.007081,0.003801
2018-08-28,-0.000374,0.000481
2018-08-29,0.00512,0.004778
2018-08-30,-0.004595,-0.003956
2018-08-31,0.000199,0.003069
2018-09-04,-0.002348,-0.003422
2018-09-05,-0.003517,-0.004162
2018-09-06,-0.004193,-0.00532
2018-09-07,-0.002439,-0.002315
2018-09-10,0.002272,0.000678
2018-09-11,0.003183,0.000265
2018-09-12,0.000813,0.001191
2018-09-13,0.004057,0.000723
2018-09-14,0.000788,-0.000441
2018-09-17,-0.005996,-0.004797
2018-09-18,0.005445,0.004557
2018-09-19,0.000511,0.00074
2018-09-20,0.007812,0.009049
2018-09-21,-0.001122,-0.000884
2018-09-24,-0.003755,-0.002475
2018-09-25,-0.000572,0.000573
2018-09-26,-0.004162,-0.004655
2018-09-27,0.00216,0.000161
2018-09-28,0.000004,0.000897
2018-10-01,0.001719,-0.003236
2018-10-02,-0.00229,-0.005157
2018-10-03,0.001621,0.005883
2018-10-04,-0.009476,-0.011764
2018-10-05,-0.006083,-0.006723
2018-10-08,-0.001348,-0.002797
2018-10-09,-0.002006,-0.003663
2018-10-10,-0.031361,-0.023324
2018-10-11,-0.018814,-0.012676
2018-10-12,0.012191,0.005632
2018-10-15,-0.003682,0.001496
2018-10-16,0.021448,0.017348
2018-10-17,-0.001413,-0.002473
2018-10-18,-0.014689,-0.012048
2018-10-19,-0.001838,-0.005279
2018-10-22,-0.003924,-0.004324
2018-10-23,-0.006017,-0.007635
2018-10-24,-0.030662,-0.025791
2018-10-25,0.017444,0.011373
2018-10-26,-0.015546,-0.009046
2018-10-29,-0.006997,-0.006846
2018-10-30,0.015468,0.010674
2018-10-31,0.01041,0.007937
2018-11-01,0.012911,0.019038
2018-11-02,-0.004889,0.000787
2018-11-05,0.004407,0.001561
2018-11-06,0.005622,0.003429
2018-11-07,0.019221,0.011198
2018-11-08,-0.003342,-0.003287
2018-11-09,-0.009848,-0.012559
2018-11-12,-0.018878,-0.016052
2018-11-13,-0.001221,-0.00217
2018-11-14,-0.006793,-0.006329
2018-11-15,0.010543,0.007749
2018-11-16,0.002012,0.000269
2018-11-19,-0.016623,-0.012867
2018-11-20,-0.018013,-0.015968
2018-11-21,0.006147,0.011449
2018-11-23,-0.005609,-0.001139
2018-11-26,0.014515,0.005352
2018-11-27,0.000421,-0.005122
2018-11-28,0.022257,0.016186
2018-11-29,-0.001979,-0.000318
2018-11-30,0.006664,0.001327
2018-12-03,0.011394,0.009694
2018-12-04,-0.031804,-0.026537
2018-12-06,-0.002162,-0.006642
2018-12-07,-0.021185,-0.011693
2018-12-10,-0.000295,-0.006822
2018-12-11,-0.000756,-0.002582
2018-12-12,0.006264,0.006825
2018-12-13,-0.002384,-0.009332
2018-12-14,-0.017207,-0.013276
2018-12-17,-0.021052,-0.020803
2018-12-18,-0.000352,-0.005204
2018-12-19,-0.014922,-0.013537
2018-12-20,-0.015414,-0.018198
2018-12-21,-0.020689,-0.01899
2018-12-24,-0.024389,-0.014602
2018-12-26,0.046837,0.03082
2018-12-27,0.006717,0.000381
2018-12-28,-0.000126,0.0086
2018-12-31,0.008101,0.00614
2019-01-02,0.001791,0.017105
2019-01-03,-0.021229,-0.009493
2019-01-04,0.033409,0.03078
2019-01-07,0.009196,0.016133
2019-01-08,0.010248,0.010339
2019-01-09,0.005958,0.010264
2019-01-10,0.004468,0.002573
2019-01-11,-0.000163,0.001246
2019-01-14,-0.005554,-0.005991
2019-01-15,0.009811,0.006491
2019-01-16,0.003157,0.004808
2019-01-17,0.007014,0.005049
2019-01-18,0.012011,0.008518
2019-01-22,-0.014182,-0.01357
2019-01-23,0.00127,-0.000626
2019-01-24,0.002762,0.005439
2019-01-25,0.00952,0.01078
2019-01-28,-0.006493,-0.003906
2019-01-29,-0.000929,0.000143
2019-01-30,0.014215,0.009713
2019-01-31,0.008278,0.006938
2019-02-01,0.001277,0.002824
2019-02-04,0.006647,0.007261
2019-02-05,0.004375,0.002602
2019-02-06,-0.002605,-0.001427
2019-02-07,-0.008945,-0.009092
2019-02-08,0.000387,-0.001212
2019-02-11,0.001241,0.003704
2019-02-12,0.012314,0.010024
2019-02-13,0.002721,0.003776
2019-02-14,-0.001761,0.000393
2019-02-15,0.010763,0.009451
2019-02-19,0.002292,0.004951
2019-02-20,0.001968,0.001444
2019-02-21,-0.003604,-0.001781
2019-02-22,0.006318,0.007776
2019-02-25,0.001261,0.002533
2019-02-26,-0.001519,-0.002228
2019-02-27,0.000365,0.000076
2019-02-28,-0.003064,-0.00345
2019-03-01,0.005965,0.005466
2019-03-04,-0.004264,-0.002097
2019-03-05,-0.001347,-0.001273
2019-03-06,-0.007803,-0.012443
2019-03-07,-0.007681,-0.005884
2019-03-08,-0.001999,-0.002463
2019-03-11,0.014321,0.01323
2019-03-12,0.002709,0.002589
2019-03-13,0.006357,0.004448
2019-03-14,-0.001326,-0.001928
2019-03-15,0.004452,0.003049
2019-03-18,0.00442,0.00593
2019-03-19,-0.000723,-0.001522
2019-03-20,-0.003266,-0.002785
2019-03-21,0.010214,0.005128
2019-03-22,-0.020404,-0.02207
2019-03-25,-0.000413,-0.0003
2019-03-26,0.007711,0.006223
2019-03-27,-0.004709,-0.002566
2019-03-28,0.003829,0.003583
2019-03-29,0.005974,0.002821
2019-04-01,0.011166,0.009658
2019-04-02,-0.000181,-0.000269
2019-04-03,0.00254,0.002309
2019-04-04,0.001779,0.002939
2019-04-05,0.005107,0.007031
2019-04-08,0.001026,0.000995
2019-04-09,-0.00651,-0.007011
2019-04-10,0.004715,0.006139
2019-04-11,-0.000139,-0.001817
2019-04-12,0.006341,0.002389
2019-04-15,-0.00105,-0.00355
2019-04-16,0.000698,0.000809
2019-04-17,-0.003127,-0.005707
2019-04-18,0.001059,-0.00039
2019-04-22,0.000523,-0.001154
2019-04-23,0.008838,0.008338
2019-04-24,-0.0021,-0.00168
2019-04-25,-0.001472,-0.005228
2019-04-26,0.005324,0.005817
2019-04-29,0.001375,0.002946
2019-04-30,0.000297,-0.002528
2019-05-01,-0.007599,-0.006388
2019-05-02,-0.00174,-0.001172
2019-05-03,0.010811,0.013153
2019-05-06,-0.003978,-0.00216
2019-05-07,-0.016162,-0.013145
2019-05-08,-0.001647,-0.001
2019-05-09,-0.003037,-0.005092
2019-05-10,0.003801,0.001857
2019-05-13,-0.024534,-0.022657
2019-05-14,0.008832,0.009072
2019-05-15,0.005598,0.003035
2019-05-16,0.00825,0.002001
2019-05-17,-0.006866,-0.009204
2019-05-20,-0.006568,-0.00591
2019-05-21,0.008913,0.008147
2019-05-22,-0.003813,-0.006788
2019-05-23,-0.012791,-0.014727
2019-05-24,0.00266,0.004539
2019-05-28,-0.007522,-0.004896
2019-05-29,-0.006911,-0.00704
2019-05-30,0.001256,-0.000461
2019-05-31,-0.011892,-0.009961
2019-06-03,-0.002208,0.001807
2019-06-04,0.020849,0.016258
2019-06-05,0.006393,-0.003743
2019-06-06,0.004927,-0.002743
2019-06-07,0.009587,0.006706
2019-06-10,0.004779,0.00585
2019-06-11,-0.000629,-0.000856
2019-06-12,-0.001922,-0.001888
2019-06-13,0.004584,0.007433
2019-06-14,-0.00283,-0.006505
2019-06-17,0.001301,0.002318
2019-06-18,0.009946,0.009857
2019-06-19,0.003734,0.003623
2019-06-20,0.008724,0.006296
2019-06-21,-0.002603,-0.003804
2019-06-24,-0.00294,-0.006304
2019-06-25,-0.008992,-0.006213
2019-06-26,-0.00105,0.000955
2019-06-27,0.005565,0.009081
2019-06-28,0.006603,0.009901
2019-07-01,0.006613,0.003471
2019-07-02,0.001978,-0.002742
2019-07-03,0.007526,0.005046
2019-07-05,-0.001196,0.001488
2019-07-08,-0.005378,-0.005395
2019-07-09,0.001542,0.000277
2019-07-10,0.004042,0.00318
2019-07-11,0.001219,-0.002214
2019-07-12,0.004596,0.003111
2019-07-15,-0.000165,-0.001632
2019-07-16,-0.002981,-0.00134
2019-07-17,-0.005607,-0.005375
2019-07-18,0.00329,-0.000529
2019-07-19,-0.005642,-0.003042
2019-07-22,0.002264,-0.001386
2019-07-23,0.006233,0.002945
2019-07-24,0.005948,0.007603
2019-07-25,-0.006394,-0.008802
2019-07-26,0.007274,0.005837
2019-07-29,-0.002681,-0.003915
2019-07-30,-0.001417,0.005272
2019-07-31,-0.010018,-0.007021
2019-08-01,-0.009341,-0.011944
2019-08-02,-0.007903,-0.00749
2019-08-05,-0.028492,-0.024778
2019-08-06,0.011833,0.005855
2019-08-07,0.001257,0.000056
2019-08-08,0.018294,0.012712
2019-08-09,-0.007324,-0.007579
2019-08-12,-0.012148,-0.009475
2019-08-13,0.013286,0.007508
2019-08-14,-0.028077,-0.024361
2019-08-15,0.001593,-0.004073
2019-08-16,0.014769,0.015479
2019-08-19,0.010601,0.009619
2019-08-20,-0.006811,-0.002925
2019-08-21,0.007886,0.006787
2019-08-22,-0.001047,-0.002666
2019-08-23,-0.024263,-0.020096
2019-08-26,0.009891,0.006562
2019-08-27,-0.003873,-0.008702
2019-08-28,0.006298,0.008004
2019-08-29,0.01239,0.010762
2019-08-30,0.000539,0.000974
2019-09-03,-0.007328,-0.008863
2019-09-04,0.010667,0.008929
2019-09-05,0.0122,0.011971
2019-09-06,0.000227,0.000871
2019-09-09,0.00053,0.007262
2019-09-10,0.001183,0.009873
2019-09-11,0.008077,0.012953
2019-09-12,0.002245,-0.000245
2019-09-13,-0.00064,0.001653
2019-09-16,-0.001313,0.004643
2019-09-17,0.002144,-0.002901
2019-09-18,-0.000738,-0.004172
2019-09-19,-0.000195,-0.00198
2019-09-20,-0.004185,0.000199
2019-09-23,-0.000116,-0.001636
2019-09-24,-0.009393,-0.012563
2019-09-25,0.005628,0.00237
2019-09-26,-0.003169,-0.006501
2019-09-27,-0.005901,-0.006374
2019-09-30,0.004384,0.000752
2019-10-01,-0.01261,-0.013223
2019-10-02,-0.016138,-0.011622
2019-10-03,0.007462,0.004908
2019-10-04,0.012646,0.006903
2019-10-07,-0.003922,-0.00258
2019-10-08,-0.015095,-0.012215
2019-10-09,0.008121,0.002579
2019-10-10,0.005581,0.001699
2019-10-11,0.011317,0.012265
2019-10-14,-0.001618,-0.001781
2019-10-15,0.009097,0.008514
2019-10-16,-0.001939,0.001239
2019-10-17,0.003633,0.005226
2019-10-18,-0.003736,-0.00281
2019-10-21,0.006646,0.005906
2019-10-22,-0.003313,-0.000549
2019-10-23,0.002319,0.003017
2019-10-24,0.002339,-0.001058
2019-10-25,0.004048,0.003911
2019-10-28,0.005233,0.00362
2019-10-29,-0.000583,-0.000565
2019-10-30,0.002661,-0.001286
2019-10-31,-0.003593,-0.004432
2019-11-01,0.010072,0.012835
2019-11-04,0.00372,0.006431
2019-11-05,-0.001083,0.000916
2019-11-06,-0.000401,-0.004881
2019-11-07,0.002488,0.000181
2019-11-08,0.002507,0.000753
2019-11-11,-0.001637,-0.002542
2019-11-12,0.001094,-0.001118
2019-11-13,0.0003,-0.004189
2019-11-14,0.00073,-0.002016
2019-11-15,0.006937,0.004077
2019-11-18,0.000105,-0.003146
2019-11-19,-0.000034,0.001403
2019-11-20,-0.003099,-0.002996
2019-11-21,-0.00177,-0.001103
2019-11-22,0.002006,0.003523
2019-11-25,0.008473,0.011149
2019-11-26,0.002189,0.000432
2019-11-27,0.004194,0.005643
2019-11-29,-0.004222,-0.000344
2019-12-02,-0.008633,-0.00647
2019-12-03,-0.005673,-0.002829
2019-12-04,0.005955,0.005424
2019-12-05,0.000882,-0.000581
2019-12-06,0.00839,0.007948
2019-12-09,-0.002763,0.000453
2019-12-10,-0.000739,0.00162
2019-12-11,0.002715,0.002459
2019-12-12,0.007671,0.007134
2019-12-13,-0.000149,-0.001047
2019-12-16,0.006803,0.004648
2019-12-17,0.000535,0.00212
2019-12-18,0.000142,0.002111
2019-12-19,0.004114,0.003563
2019-12-20,0.004416,0.002677
2019-12-23,0.000801,0.00335
2019-12-24,0.000269,0.003383
2019-12-26,0.004528,0.003367
2019-12-27,-0.000714,-0.002529
2019-12-30,-0.005333,-0.001732
2019-12-31,0.002908,0.005
2020-01-02,0.007316,0.005428
2020-01-03,-0.0059,-0.003072
2020-01-06,0.003245,0.004519
2020-01-07,-0.002216,-0.000057
2020-01-08,0.003996,0.000903
2020-01-09,0.005627,0.0029
2020-01-10,-0.002586,-0.001285
2020-01-13,0.007073,0.004608
2020-01-14,-0.00047,0.002761
2020-01-15,0.001921,0.003084
2020-01-16,0.008356,0.00984
2020-01-17,0.002506,-0.000544
2020-01-21,-0.003051,-0.004087
2020-01-22,0.00035,-0.00126
2020-01-23,0.000943,-0.001344
2020-01-24,-0.008888,-0.010049
2020-01-27,-0.014873,-0.013421
2020-01-28,0.0096,0.007306
2020-01-29,-0.001178,-0.003802
2020-01-30,0.002602,-0.003417
2020-01-31,-0.016726,-0.014453
2020-02-03,0.007308,0.004418
2020-02-04,0.014843,0.010721
2020-02-05,0.009318,0.011596
2020-02-06,0.002446,-0.001809
2020-02-07,-0.005683,-0.008782
2020-02-10,0.006647,0.002464
2020-02-11,0.003367,0.005261
2020-02-12,0.006378,0.005791
2020-02-13,-0.001059,-0.001731
2020-02-14,0.001527,-0.000496
2020-02-18,-0.001987,-0.000286
2020-02-19,0.005061,0.005263
2020-02-20,-0.002669,0.002451
2020-02-21,-0.009838,-0.006638
2020-02-24,-0.031863,-0.025419
2020-02-25,-0.029504,-0.026857
2020-02-26,-0.005402,-0.008642
2020-02-27,-0.041165,-0.029535
2020-02-28,-0.00869,-0.009804
2020-03-02,0.040243,0.022721
2020-03-03,-0.024678,-0.013203
2020-03-04,0.037499,0.022401
2020-03-05,-0.031701,-0.026765
2020-03-06,-0.017824,-0.021144
2020-03-09,-0.079414,-0.085302
2020-03-10,0.04432,0.024161
2020-03-11,-0.050022,-0.051037
2020-03-12,-0.097022,-0.100861
2020-03-13,0.085205,0.054337
2020-03-16,-0.118218,-0.107768
2020-03-17,0.053029,0.034924
2020-03-18,-0.059622,-0.097985
2020-03-19,0.014202,0.059064
2020-03-20,-0.037325,-0.012712
2020-03-23,-0.026964,-0.023269
2020-03-24,0.091477,0.082032
2020-03-25,0.016249,0.036334
2020-03-26,0.057358,0.050067
2020-03-27,-0.033044,-0.029934
2020-03-30,0.028781,0.009577
2020-03-31,-0.012356,0.000589
2020-04-01,-0.045078,-0.051031
2020-04-02,0.019376,0.008253
2020-04-03,-0.015848,-0.020577
2020-04-06,0.067859,0.059111
2020-04-07,0.000465,0.010556
2020-04-08,0.033608,0.037196
2020-04-09,0.018135,0.034419
2020-04-13,-0.010165,-0.007128
2020-04-14,0.028068,0.019208
2020-04-15,-0.023104,-0.026501
2020-04-16,0.004189,-0.006709
2020-04-17,0.027655,0.03262
2020-04-20,-0.015577,-0.011589
2020-04-21,-0.029232,-0.017925
2020-04-22,0.021818,0.015167
2020-04-23,0.001187,0.010146
2020-04-24,0.013024,0.009611
2020-04-27,0.017493,0.028542
2020-04-28,-0.002303,0.012293
2020-04-29,0.02879,0.04037
2020-04-30,-0.013137,-0.019409
2020-05-01,-0.028171,-0.029083
2020-05-04,0.004795,0.003949
2020-05-05,0.008694,0.003497
2020-05-06,-0.00594,-0.008256
2020-05-07,0.013014,0.014913
2020-05-08,0.01845,0.026483
2020-05-11,-0.000451,-0.004115
2020-05-12,-0.020495,-0.018864
2020-05-13,-0.019083,-0.027424
2020-05-14,0.010068,0.003026
2020-05-15,0.005131,0.008113
2020-05-18,0.033256,0.045701
2020-05-19,-0.009772,-0.008165
2020-05-20,0.017253,0.022215
2020-05-21,-0.006709,-0.000416
